customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score
619003i1gi9541yhgi130053,522186628800710,loan_8352510,20/12/2021 18:23,MXN,0.04,7 Live,NA,6,0.7,20/12/2021,4591.08,NA,Santa Bárbara,Chihuahua,Social Media,TRUE,13/11/2021,Gina Cruz Martinez,18,M,3305595372,email_1711@gmail.com,merchant_name_2,medium,NA,0.3
61871z574562357396yg648z,757411946443882,loan_0947368,20/12/2021 21:33,MXN,0.055,7 Live,NA,6,0.9,20/12/2021,755.55,14/03/2022,Celaya,Guanajuato,Social Media,TRUE,06/11/2021,Amairini Torres,62,M,3349779978,email_1583@gmail.com,merchant_name_31,large,NA,0.3
61y3993g09480yg2184x0054,751476989505998,loan_7607878,22/12/2021 15:45,MXN,0,7 Live,NA,1,0.7,22/12/2021,6258.6185000000005,23/12/2021,Mérida,Yucatán,Social Media,TRUE,22/12/2021,Adrian Herrera Parra,60,H,3393619521,email_1623@gmail.com,merchant_name_46,small,NA,1
61y52hxz7i87613g1x4hh292,705065522569400,loan_2855298,23/12/2021 20:18,MXN,0.03,7 Live,2321507874681978898,8,0.6,23/12/2021,3649.27,17/10/2022,La Paz,Estado de México,Organic,TRUE,23/12/2021,Nicolas Alarid,51,H,3368657109,email_106@gmail.com,merchant_name_16,large,store_name_10,0.7
61yz03x74z713h5iizg47xxg,808249989543594,loan_7309046,27/12/2021 12:20,MXN,0.055,7 Live,NA,2,0.9,27/12/2021,437.27,28/01/2022,Tecate,Baja California,Social Media,TRUE,27/12/2021,Alejandro Gomez,45,H,3363655703,email_1682@gmail.com,merchant_name_47,large,NA,0.7
61ygg622464z7887g68ig68y,682650767730466,loan_5495624,28/12/2021 19:13,MXN,0.055,8.1 Cancelled by Kueski,NA,2,0.6,28/12/2021,299.30,28/01/2022,Tonalá,Jalisco,Social Media,TRUE,28/12/2021,Augustin Garcia,28,H,3374336874,email_1195@gmail.com,merchant_name_48,extra-large,NA,0.4
618i0y6y0y4zh7219101zx29,635568572866812,loan_9251056,29/12/2021 12:55,MXN,0.055,7 Live,NA,6,0.8,29/12/2021,1350.50,31/03/2022,Zapopan,Jalisco,Social Media,TRUE,12/11/2021,Cristina Colson,25,M,3339052186,email_450@gmail.com,merchant_name_49,extra-large,NA,1
61g42g058g85191h6896x7gi,705065522569400,loan_5894528,30/12/2021 15:58,MXN,0.03,7 Live,2334554542487830710,8,0.3,30/12/2021,7153.2699999999995,02/05/2022,León,Guanajuato,Organic,TRUE,30/12/2021,Karen Rosales,57,M,3399818489,email_512@gmail.com,merchant_name_16,large,store_name_11,0.8
61yx352789hxyiz76778y991,793737882248394,loan_3796360,30/12/2021 16:39,MXN,0.055,7 Live,NA,8,0.6,30/12/2021,1824.27,NA,Calkiní,Campeche,Social Media,TRUE,30/12/2021,Michael Meraz,47,H,3365493404,email_254@gmail.com,merchant_name_50,large,NA,0.6
61gy341xyy5ggyig6hy92zy8,758237477747658,loan_1956788,01/01/2022 18:54,MXN,0.055,8.1 Cancelled by Kueski,NA,6,0.2,01/01/2022,1628.31,NA,Xalapa,Veracruz,Social Media,TRUE,19/12/2021,Anrique Westrich,46,H,3301679216,email_427@gmail.com,merchant_name_51,medium,NA,0.6
6176xzz021083z112y81i70i,595739747297084,loan_1679182,03/01/2022 19:42,MXN,0.04,7 Live,NA,6,0.7,03/01/2022,1049.23,25/02/2022,Tlalnepantla de Baz,Estado de México,Social Media,TRUE,25/10/2021,Andrew Rithmiller,61,H,3394029789,email_2506@gmail.com,merchant_name_52,extra-large,NA,0.7
61h3ghx9izy4zi0y79yzz8hx,522186628800710,loan_2306218,03/01/2022 22:55,MXN,0.04,7 Live,NA,6,0.4,03/01/2022,5391.05,11/04/2022,Coyoacán,Ciudad de México,Social Media,TRUE,03/01/2022,Oscar Alba,63,H,3372737263,email_2913@gmail.com,merchant_name_2,medium,NA,0.1
5x4iiii6784hgxx59zg650i6,634144615051888,loan_3891084,04/01/2022 17:07,MXN,0.055,8.1 Cancelled by Kueski,NA,8,0.2,04/01/2022,1979.76,NA,Victoria,Tamaulipas,Social Media,TRUE,04/01/2022,Samantha Diaz,28,M,3330745298,email_1270@gmail.com,merchant_name_53,small,NA,0.7
5i6yx4292giigi22i72xi9xz,397210688954500,loan_0461830,06/01/2022 23:11,MXN,0.04,7 Live,NA,4,0.9,06/01/2022,500.78,15/02/2022,Mérida,Yucatán,Social Media,TRUE,27/10/2021,Frank Perez,58,H,3334037790,email_2151@gmail.com,merchant_name_42,large,NA,1
61yy8748h5i8708h9yh17916,158823646240768,loan_6437732,06/01/2022 23:46,MXN,0.025,7 Live,NA,6,0.6,06/01/2022,1568.24,03/04/2022,Guadalupe,Nuevo León,Social Media,TRUE,06/01/2022,Jennifer Mora-Franco,47,M,3343132492,email_907@gmail.com,merchant_name_18,medium,NA,1
61hyhi91xh1g47606ix516h8,522186628800710,loan_3261072,10/01/2022 19:38,MXN,0.04,7 Live,NA,6,0.7,10/01/2022,3882.14,01/04/2022,León,Guanajuato,Social Media,TRUE,10/01/2022,Nathanael Ramos,53,H,3331185871,email_2815@gmail.com,merchant_name_2,medium,NA,0.2
617300g2400g68i1332i97h7,731209324045210,loan_2741074,11/01/2022 10:44,MXN,0.05,7 Live,NA,4,0.9,11/01/2022,516.84,11/04/2022,Tlajomulco de Zúñiga,Jalisco,Social Media,TRUE,22/10/2021,Rene Fisher,35,H,3314532451,email_402@gmail.com,merchant_name_54,large,NA,0.1
61gzg7z751099g7y54z730z5,716969385140422,loan_6126090,11/01/2022 16:24,MXN,0.044,7 Live,NA,4,0.7,11/01/2022,1123.47,15/03/2022,Ecatepec de Morelos,Estado de México,Social Media,TRUE,15/12/2021,Stevie Duran,21,H,3380378542,email_1085@gmail.com,merchant_name_39,medium,NA,0.4
61x09845043457469y08gzxg,652200179412752,loan_9400408,13/01/2022 17:55,MXN,0.055,5.1 Blocked by Kueski,NA,6,0.4,13/01/2022,1131.50,NA,General Escobedo,Nuevo León,Social Media,TRUE,13/01/2022,Denise Lain,35,M,3359465072,email_875@gmail.com,merchant_name_55,large,NA,0.5
61z333x1x586xgz7058zi253,522186628800710,loan_0320992,14/01/2022 00:00,MXN,NA,7 Live,NA,4,0.6,NA,5912.2699999999995,NA,Villa Hidalgo,Jalisco,Social Media,FALSE,28/11/2021,Daniel Gutierrez,19,H,3361706315,email_433@gmail.com,merchant_name_2,medium,NA,0.7
618zyyyx94gixz88h4y44050,716325710471686,loan_7327322,15/01/2022 20:14,MXN,NA,7 Live,NA,6,0.7,NA,1911.87,NA,Tlalpan,Ciudad de México,Social Media,FALSE,09/11/2021,Analicia Chavarria,63,M,3373454950,email_2799@gmail.com,merchant_name_35,extra-large,NA,0.5
615gi77h846xxg69x4yh5yhx,522186628800710,loan_5751228,16/01/2022 15:16,MXN,0.04,7 Live,NA,6,0.8,16/01/2022,5583.88,20/04/2022,Cuauhtémoc,Chihuahua,Social Media,TRUE,05/10/2021,Devin Gradilla Reyes,27,H,3345814932,email_1885@gmail.com,merchant_name_2,medium,NA,0.4
618gi226zz19204h4h31zh6g,615284927111912,loan_4938484,17/01/2022 22:16,MXN,0.055,7 Live,NA,6,0.9,17/01/2022,1626.73,22/03/2022,Benito Juárez,Ciudad de México,Social Media,TRUE,10/11/2021,Christian Arroyo,19,H,3312662365,email_232@gmail.com,merchant_name_56,medium,NA,0.3
61z12g59y941718z7xz2z8xz,522186628800710,loan_9270252,18/01/2022 13:04,MXN,0.04,7 Live,NA,12,0.4,18/01/2022,6188.21,NA,Miguel Hidalgo,Ciudad de México,Social Media,TRUE,18/01/2022,Mario Banuelos,47,H,3307629852,email_1116@gmail.com,merchant_name_2,medium,NA,0.7
619x990z3i8207844xy5g79g,666881560420788,loan_4144858,19/01/2022 14:51,MXN,NA,7 Live,NA,12,0.9,NA,10945.00,NA,Gustavo A. Madero,Ciudad de México,Social Media,FALSE,24/11/2021,Trent Esquivel Zaragoza,59,H,3382104763,email_1992@gmail.com,merchant_name_57,extra-large,NA,0.2
61xy9z4348hy24xx1gzh60x8,796558643969984,loan_9631354,22/01/2022 18:28,MXN,0.05,7 Live,NA,6,0.8,22/01/2022,2167.38,18/04/2022,Cuitláhuac,Veracruz,Social Media,TRUE,22/01/2022,Eric Barraza,24,H,3313483472,email_2458@gmail.com,merchant_name_58,medium,NA,0.1
61xh94606y3745y020715468,799375135878480,loan_5683944,23/01/2022 11:46,MXN,0.055,7 Live,NA,4,0.6,23/01/2022,474.50,12/03/2022,Puebla,Puebla,Social Media,TRUE,23/01/2022,Manuel Estrada,22,H,3314815154,email_2438@gmail.com,merchant_name_59,large,NA,1
618x087x751h5y7y7xz576y9,382069981323314,loan_3011616,26/01/2022 16:56,MXN,0.04,7 Live,NA,6,0.8,26/01/2022,1459.27,NA,Nicolás Romero,Estado de México,Social Media,TRUE,12/11/2021,Tommy Amezquita Alfaro,49,H,3331993634,email_2221@gmail.com,merchant_name_60,small,NA,0.5
61i98x2421y65xxyyg75x824,645736429790794,loan_7842816,01/02/2022 13:54,MXN,NA,7 Live,NA,4,0.6,NA,596.41,NA,Morelia,Michoacán de Ocampo,Social Media,FALSE,12/02/2022,Anthony Lucero,53,H,3369949380,email_1801@gmail.com,merchant_name_61,small,NA,0.3
6191i00yy17gi93009267ixi,522186628800710,loan_0133314,08/02/2022 04:09,MXN,NA,7 Live,NA,8,0.8,NA,4342.7699999999995,NA,Ecatepec de Morelos,Estado de México,Social Media,FALSE,14/11/2021,Sidney Rascon,18,M,3361954158,email_448@gmail.com,merchant_name_2,medium,NA,0.4
616256yi28xzg73484442x0y,697236736717222,loan_2723638,08/02/2022 21:59,USD,0.055,7 Live,NA,4,0.9,08/02/2022,2597.75,12/04/2022,Querétaro,Queretaro de Arteaga,Social Media,TRUE,09/10/2021,Carlos Saavedra-Ortiz,55,H,3368269211,email_2454@gmail.com,merchant_name_62,large,NA,0.7
6203hi83671y05zg72g131y7,522186628800710,loan_5938932,09/02/2022 09:36,MXN,0.04,7 Live,NA,6,0.5,09/02/2022,6050.97,31/05/2022,Puebla,Puebla,Social Media,TRUE,09/02/2022,Perla Aldaz Holguin,58,M,3345226418,email_2253@gmail.com,merchant_name_2,medium,NA,0.3
6189y2y431zzhi08zy6y1yyx,834279060025406,loan_3551646,09/02/2022 19:12,MXN,0.055,7 Live,NA,6,0.8,09/02/2022,1532.27,16/05/2022,Corregidora,Queretaro de Arteaga,Social Media,TRUE,08/11/2021,Issac Barajas,26,H,3353942720,email_2147@gmail.com,merchant_name_63,small,NA,0.3
61h720iy2x6gi6i463y0y777,706756246513214,loan_7349122,11/02/2022 12:42,MXN,0.055,7 Live,NA,6,0.9,11/02/2022,873.0799999999999,13/04/2022,Álvaro Obregón,Ciudad de México,Social Media,TRUE,06/01/2022,Nicole Romero,52,M,3384031652,email_387@gmail.com,merchant_name_64,large,NA,0.5
5i7i838x80y5gziy871y80i4,522186628800710,loan_7905834,14/02/2022 14:08,MXN,NA,7 Live,NA,6,0.5,NA,5729.04,NA,El Carmen,Nuevo León,Social Media,FALSE,18/10/2021,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_2,medium,NA,0.6
59h2xgzh0918yzg66hz92678,522186628800710,loan_8010200,16/02/2022 23:09,MXN,0.04,7 Live,NA,8,0.5,16/02/2022,2276.87,NA,Tampico,Tamaulipas,Social Media,TRUE,16/02/2022,Lorenzo Mendez Hernandez,28,H,3376957969,email_2996@gmail.com,merchant_name_2,medium,NA,0.6
620i81yhiy149h1560h4ih9z,829663522074488,loan_1352468,18/02/2022 15:46,MXN,0.055,8.1 Cancelled by Kueski,NA,8,0.5,NA,1983.4099999999999,NA,Irapuato,Guanajuato,Social Media,FALSE,18/02/2022,Sergio Barron,22,H,3398655639,email_2283@gmail.com,merchant_name_65,small,NA,0.1
620h22x947hxg8798g21hh69,158823646240768,loan_6865306,22/02/2022 21:24,MXN,0.025,7 Live,NA,6,0.5,22/02/2022,994.64,31/05/2022,Tuxtla Gutiérrez,Chiapas,Social Media,TRUE,22/02/2022,Angelo Fraser,60,H,3313188647,email_970@gmail.com,merchant_name_18,medium,NA,0.2
61903581418h5z39840i2i30,482323602874368,loan_0546384,26/02/2022 19:25,MXN,0.0549,7 Live,NA,8,0.3,27/02/2022,3603.65,NA,Tijuana,Baja California,Social Media,TRUE,10/01/2022,Tyler Montes,35,H,3367091650,email_312@gmail.com,merchant_name_66,large,NA,0.6
621ii8iyx569y7i312ihh512,595739747297084,loan_1178954,02/03/2022 17:23,MXN,0.04,7 Live,NA,4,0.6,02/03/2022,587.65,30/04/2022,Tijuana,Baja California,Social Media,TRUE,02/03/2022,Marisol Lopez,42,M,3337133769,email_1478@gmail.com,merchant_name_52,extra-large,NA,0.4
6220365129526h4h8z7hyxgg,812579081698888,loan_1379708,02/03/2022 21:35,MXN,0.055,7 Live,NA,6,0.8,02/03/2022,1597.97,28/05/2022,Yehualtepec,Puebla,Social Media,TRUE,02/03/2022,Veronica Herrera,24,M,3370608411,email_1408@gmail.com,merchant_name_67,extra-large,NA,1
614z5015y6x2214855489271,522186628800710,loan_1131662,03/03/2022 20:40,MXN,0.04,7 Live,NA,6,0.5,03/03/2022,5470.911999999999,22/05/2022,General Escobedo,Nuevo León,Social Media,TRUE,11/10/2021,Yisa Vigil,56,M,3351387262,email_1927@gmail.com,merchant_name_2,medium,NA,0.1
6094x3419g66yh1i4h9zzx92,797778095909544,loan_6947094,12/03/2022 00:33,MXN,0.055,7 Live,NA,8,0.7,NA,1378.97,NA,Antiguo Morelos,Tamaulipas,Social Media,FALSE,13/03/2022,Miguel Gallegos,32,H,3334219458,email_2422@gmail.com,merchant_name_68,extra-large,NA,0.4
613xyx48g8zg809yi0g5gy13,716325710471686,loan_9311320,14/03/2022 05:23,MXN,0.035,7 Live,NA,8,0.7,14/03/2022,5182.2699999999995,14/07/2022,Tultepec,Estado de México,Social Media,TRUE,14/03/2022,Spencer Shockey,56,H,3376243341,email_2694@gmail.com,merchant_name_35,extra-large,NA,0.9
622iz9g47g067088843g72zx,522186628800710,loan_2886136,14/03/2022 14:56,MXN,0.04,7 Live,NA,6,0.5,14/03/2022,6605.7699999999995,14/06/2022,Monterrey,Nuevo León,Social Media,TRUE,14/03/2022,Clarissa Ortega,24,M,3304708529,email_1303@gmail.com,merchant_name_2,medium,NA,0.8
61h3x1ygz7zyzy74308h15x2,818895158258770,loan_2227996,15/03/2022 00:05,MXN,0.055,7 Live,NA,4,0.7,15/03/2022,569.40,14/05/2022,Naucalpan de Juárez,Estado de México,Social Media,TRUE,04/01/2022,Austin Garcia Gonzalez,31,H,3309146994,email_523@gmail.com,merchant_name_69,large,NA,0.3
61h3ghx9izy4zi0y79yzz8hx,522186628800710,loan_9730254,16/03/2022 12:08,MXN,0.04,7 Live,NA,6,0.7,16/03/2022,1165.08,10/05/2022,Coyoacán,Ciudad de México,Social Media,TRUE,03/01/2022,Oscar Alba,63,H,3372737263,email_2913@gmail.com,merchant_name_2,medium,NA,1
61981g7zi8zg7gyiz14x9x24,522186628800710,loan_4780604,16/03/2022 17:12,MXN,0.04,7 Live,NA,8,0.4,16/03/2022,6167.7699999999995,15/07/2022,San Nicolás de los Garza,Nuevo León,Social Media,TRUE,19/11/2021,Brenda Hernandez,37,M,3304514007,email_1853@gmail.com,merchant_name_2,medium,NA,0.4
6235060yz5076209xh5yx875,522186628800710,loan_4078260,18/03/2022 17:32,MXN,0.04,7 Live,NA,6,0.8,18/03/2022,4889.54,20/06/2022,Tlajomulco de Zúñiga,Jalisco,Social Media,TRUE,18/03/2022,Heather Rodriguez,39,M,3315093432,email_1041@gmail.com,merchant_name_2,medium,NA,0.1
60075zh6iy27124h60235196,716945251115144,loan_1495020,19/03/2022 08:55,MXN,0.04,7 Live,NA,6,0.7,19/03/2022,1459.27,24/04/2022,Chiautempan,Tlaxcala,Social Media,TRUE,12/02/2022,Bryanna Ruiz,43,M,3351329834,email_58@gmail.com,merchant_name_10,small,NA,0.5
623288523g594x2ih14g4yyg,522186628800710,loan_5444454,19/03/2022 10:36,MXN,0.04,7 Live,NA,6,0.6,19/03/2022,712.48,04/06/2022,Morelia,Michoacán de Ocampo,Social Media,TRUE,19/03/2022,James Vargas,43,H,3321502997,email_2976@gmail.com,merchant_name_2,medium,NA,0.3
6176xzz021083z112y81i70i,615283123561184,loan_6997434,20/03/2022 13:26,MXN,0.055,7 Live,NA,6,0.5,20/03/2022,2127.22,NA,Tlalnepantla de Baz,Estado de México,Social Media,TRUE,25/10/2021,Andrew Rithmiller,61,H,3394029789,email_2506@gmail.com,merchant_name_70,medium,NA,0.2
6199hix9h0552705ig636hh3,158823646240768,loan_2754584,21/03/2022 10:16,MXN,NA,7 Live,NA,NA,0.9,NA,2973.07,NA,Coyoacán,Ciudad de México,Social Media,FALSE,21/11/2021,Alba Piria,39,M,3355017648,email_2157@gmail.com,merchant_name_18,medium,NA,0.3
623y71i2y0z1350gyx411i11,522186628800710,loan_9252458,24/03/2022 07:28,MXN,NA,7 Live,NA,6,0.5,NA,6094.7699999999995,NA,Conkal,Yucatán,Social Media,FALSE,24/03/2022,Laura Flores,29,M,3300918012,email_1330@gmail.com,merchant_name_2,medium,NA,0.9
5i7i838x80y5gziy871y80i4,522186628800710,loan_0803748,24/03/2022 15:50,MXN,0.04,7 Live,NA,6,0.5,24/03/2022,2846.27,15/06/2022,El Carmen,Nuevo León,Social Media,TRUE,18/10/2021,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_2,medium,NA,0.4
623z0i531hy8xzz4z9z977x9,645792021096042,loan_2720424,27/03/2022 08:37,MXN,0.04,7 Live,NA,4,0.7,27/03/2022,622.91,30/05/2022,San Andrés Cholula,Puebla,Social Media,TRUE,27/03/2022,Camille Lorenzo,42,M,3304260616,email_2820@gmail.com,merchant_name_44,extra-large,NA,0.2
624214i27x32i91hyz6889h4,748011781366890,loan_4646574,28/03/2022 14:32,MXN,0.03,7 Live,2350251547051180474,6,0,28/03/2022,3868.27,NA,Atizapán de Zaragoza,Estado de México,Organic,TRUE,28/03/2022,Martin Barrientos,55,H,3365924276,email_604@gmail.com,merchant_name_15,medium,store_name_12,0.3
61y3yg3yz220x58y9594x575,522186628800710,loan_3267514,02/04/2022 12:27,MXN,0.04,7 Live,NA,8,0.3,02/04/2022,2765.24,NA,Lerdo,Durango,Social Media,TRUE,02/04/2022,Cayla Casados-Griego,19,M,3337774308,email_1550@gmail.com,merchant_name_2,medium,NA,0.9
6249x7832751954xz7846228,705065522569400,loan_7975536,03/04/2022 13:29,MXN,0.03,7 Live,2350251417027756166,6,0.2,03/04/2022,4144.21,NA,Salina Cruz,Oaxaca,Organic,TRUE,03/04/2022,Carlos Baca,26,H,3349014696,email_2191@gmail.com,merchant_name_16,large,store_name_13,1
61833z69hh52x0g1577872gg,605896178935206,loan_5324822,05/04/2022 00:24,MXN,0.055,7 Live,NA,6,0.9,05/04/2022,1233.70,16/06/2022,Hermosillo,Sonora,Social Media,TRUE,03/11/2021,Elmy Bermudez,38,M,3351089703,email_490@gmail.com,merchant_name_71,large,NA,0.8
624x3813x02553iy63h95744,860452825607214,loan_1948796,06/04/2022 20:02,MXN,0.05,7 Live,NA,8,0.7,06/04/2022,2198.04,NA,Manzanillo,Colima,Social Media,TRUE,06/04/2022,Ariana Cambray Carvajal,30,M,3390312136,email_2287@gmail.com,merchant_name_72,medium,NA,0.7
620y07yz754xi026z9gxh9hz,522186628800710,loan_5750966,07/04/2022 17:24,MXN,0.04,7 Live,NA,6,0.5,07/04/2022,4612.87,NA,Iztapalapa,Ciudad de México,Social Media,TRUE,07/04/2022,Kendall Garcia,43,H,3304565372,email_1058@gmail.com,merchant_name_2,medium,NA,0.7
620zxy141i0hz2i92g65g9z9,774095788843344,loan_1583386,08/04/2022 12:40,MXN,0.03,7 Live,2334554629687411110,6,0.1,08/04/2022,2043.27,NA,Zapopan,Jalisco,Organic,TRUE,08/04/2022,Isaac Mendoza,21,H,3364954942,email_884@gmail.com,merchant_name_73,small,store_name_14,0.3
6251x33y7494y49601yg00y6,705065522569400,loan_5351660,09/04/2022 15:06,MXN,0.03,7 Live,2350251538754847144,6,0.2,09/04/2022,5619.54,11/07/2022,Venustiano Carranza,Ciudad de México,Organic,TRUE,09/04/2022,Brianna Olivas,44,M,3344217264,email_64@gmail.com,merchant_name_16,large,store_name_15,0.3
62560y2321g906g7492xg1xy,705065522569400,loan_6007984,12/04/2022 18:32,MXN,0.03,7 Live,2350251503505916242,4,0.1,12/04/2022,2773.27,NA,Juárez,Chihuahua,Organic,TRUE,12/04/2022,Misael Jackson,38,H,3344541654,email_119@gmail.com,merchant_name_16,large,store_name_16,0.7
623523867x8z92002050i79g,721185222700064,loan_7721338,14/04/2022 18:47,MXN,0.05,7 Live,2355529294312693762,6,0.3,14/04/2022,1677.54,NA,Apizaco,Tlaxcala,Organic,TRUE,18/03/2022,Sarah Casaus,58,M,3314886639,email_185@gmail.com,merchant_name_74,large,store_name_17,0.1
6036xz6y9ihx0x28xg3izxx9,610985631293822,loan_3128252,19/04/2022 01:08,MXN,0.055,7 Live,NA,4,0.4,19/04/2022,472.31,NA,San Luis Potosí,San Luis Potosi,Social Media,TRUE,19/04/2022,Genesis Soto-Rodriguez,41,M,3304490832,email_1334@gmail.com,merchant_name_75,medium,NA,0.2
6261y29683h696z397gy0y43,807343592057752,loan_1856006,21/04/2022 15:46,MXN,0.05,7 Live,NA,8,0.6,21/04/2022,2855.0299999999997,12/08/2022,Ciudad Valles,San Luis Potosi,Social Media,TRUE,21/04/2022,Servando Ramirez Gonzalez,32,H,3343837609,email_713@gmail.com,merchant_name_76,medium,NA,0.9
6262ih56g7yy0y9hihhxi510,806569147376500,loan_6937404,22/04/2022 22:27,MXN,0.055,8.1 Cancelled by Kueski,NA,8,0.3,22/04/2022,3642.70,NA,Reforma,Chiapas,Social Media,TRUE,22/04/2022,Kiara Baray Perez,56,M,3327005796,email_1193@gmail.com,merchant_name_77,small,NA,0.8
62674495610819y9xi69z381,705065522569400,loan_2383826,25/04/2022 20:13,MXN,0.03,7 Live,2321507876946903134,6,0.1,25/04/2022,7392.71,06/10/2022,Tultitlán,Estado de México,Organic,TRUE,25/04/2022,Luis Dominguez,52,H,3319589409,email_2901@gmail.com,merchant_name_16,large,store_name_18,0.7
6239255672z45496337z11gg,615680819077994,loan_6696632,21/03/2022 19:24,MXN,0,7 Live,2314762381299040422,6,0.1,21/03/2022,3105.33,NA,Chalco,Estado de México,Organic,TRUE,21/03/2022,Melissa Ornelas,57,M,3352014273,email_1642@gmail.com,merchant_name_26,small,store_name_19,0.2
623z783g37530yyi663z4y1h,615680819077994,loan_9669138,22/03/2022 19:30,MXN,0,7 Live,2314762385929552194,6,0,22/03/2022,4378.54,NA,Ecatepec de Morelos,Estado de México,Organic,TRUE,22/03/2022,Alma Gurrola,18,M,3377413953,email_2711@gmail.com,merchant_name_26,small,store_name_20,1
624619gz464708hi453i7i73,615680819077994,loan_3911054,31/03/2022 15:14,MXN,0,7 Live,2314762386684526942,8,0.1,31/03/2022,5109.262699999999,NA,Pachuca de Soto,Hidalgo,Organic,TRUE,31/03/2022,Juan De Dios Deherrera,64,H,3381211897,email_1464@gmail.com,merchant_name_26,small,store_name_21,0.2
615g577hzhhx3x117x0x47i4,522186628800710,loan_1927908,04/10/2021 14:39,MXN,0.04,7 Live,NA,8,0.7,04/10/2021,2663.77,20/01/2022,Naucalpan de Juárez,Estado de México,Social Media,TRUE,04/10/2021,Cindy Estrada,21,M,3332529249,email_1159@gmail.com,merchant_name_2,medium,NA,0.9
616286y0h86788x804z1ih0h,695803677257170,loan_4506926,22/10/2021 21:51,MXN,0.055,7 Live,NA,8,0.7,22/10/2021,1401.02,NA,Venustiano Carranza,Ciudad de México,Social Media,TRUE,22/10/2021,Jose Martinez-Lopez,60,H,3392669844,email_300@gmail.com,merchant_name_78,medium,NA,0.7
61770hg72123766iy5ii2494,748011781366890,loan_1607180,25/10/2021 15:04,MXN,0,7 Live,NA,8,0.7,25/10/2021,3649.27,20/02/2022,Saltillo,Coahuila de Zaragoza,Social Media,TRUE,25/10/2021,Aimee Quintana,52,M,3375893948,email_2019@gmail.com,merchant_name_15,medium,NA,0.8
6172221z054ixzig929z7378,716945251115144,loan_0877542,02/11/2021 00:01,MXN,0.04,7 Live,NA,8,0.7,02/11/2021,1094.27,NA,Jiménez,Chihuahua,Social Media,TRUE,21/10/2021,Samantha Martinez,42,M,3396954422,email_250@gmail.com,merchant_name_10,small,NA,0.6
6081i7ygy105356z44y771zi,646419203762018,loan_2132876,11/11/2021 22:20,MXN,0.04,7 Live,NA,2,0.9,11/11/2021,684.96,15/12/2021,Zapopan,Jalisco,Social Media,TRUE,11/11/2021,Ambre Perez,56,M,3330581326,email_989@gmail.com,merchant_name_27,extra-large,NA,0.7
6189532x9gz237536z298152,397210688954500,loan_3271632,12/11/2021 14:36,MXN,0.04,7 Live,NA,4,0.9,12/11/2021,369.38,18/01/2022,Miguel Hidalgo,Ciudad de México,Social Media,TRUE,12/11/2021,Fabian Martinez,20,H,3370403480,email_1723@gmail.com,merchant_name_42,large,NA,0.7
618x864xx199i8i3g56hz1i8,727786184780494,loan_0283474,12/11/2021 19:39,MXN,0.05,7 Live,NA,1,0.9,12/11/2021,1079.58,29/11/2021,Cuautitlán Izcalli,Estado de México,Social Media,TRUE,12/11/2021,Jordan Gilbert,57,H,3329606183,email_292@gmail.com,merchant_name_79,large,NA,0.7
618x09i090h12813z1943g5z,635674277716266,loan_4197476,12/11/2021 21:17,MXN,0.045,7 Live,NA,4,0.6,12/11/2021,495.67,14/01/2022,General Escobedo,Nuevo León,Social Media,TRUE,12/11/2021,Dominik Apodaca,37,H,3316880039,email_535@gmail.com,merchant_name_80,large,NA,1
618ii8xg161i66z741xx1xhx,593206354126190,loan_1259192,13/11/2021 11:50,MXN,0.055,7 Live,NA,8,0.6,13/11/2021,1131.50,24/02/2022,Iztapalapa,Ciudad de México,Social Media,TRUE,13/11/2021,Jacob Quinonez,23,H,3311321340,email_27@gmail.com,merchant_name_81,large,NA,0.2
61905129g42z6x3316iyixx7,726183834821532,loan_3452476,13/11/2021 19:04,MXN,0.043,7 Live,NA,4,0.7,13/11/2021,2087.08,14/01/2022,Gustavo A. Madero,Ciudad de México,Social Media,TRUE,13/11/2021,Emilia Pope Jimenes,62,M,3351882935,email_579@gmail.com,merchant_name_82,small,NA,0.4
