customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score,dln,recurrence_1,recurrence_2
6165igy20x48039563z39563,522186628800710,loan_5579024,2021-10-12 16:18:00,MXN,0.04,7 Live,nan,4.0,0.7,2021-10-12 00:00:00,582.54,2021-11-10 00:00:00,Chalco,Estado de México,Social Media,True,2021-10-12 00:00:00,Noelly Romero,65,M,3340541355,email_721@gmail.com,merchant_name_2,medium,,0.2,1,1,False
6165z11zy5g1x572y9xyi02z,620222386283932,loan_1933640,2021-10-12 09:52:00,MXN,0.04,7 Live,nan,8.0,0.4,2021-10-12 00:00:00,1930.85,,Álvaro Obregón,Ciudad de México,Social Media,True,2021-10-12 00:00:00,Luis Martinez,54,H,3350483749,email_590@gmail.com,merchant_name_28,large,,0.4,1,2,True
6163z6x2z1z0495xxz4002hz,692082373304804,loan_5684968,2021-10-12 19:06:00,MXN,0.055,7 Live,nan,8.0,0.9,2021-10-12 00:00:00,2906.68,2022-01-03 00:00:00,Ascensión,Chihuahua,Social Media,True,2021-10-12 00:00:00,Elia Montez,27,M,3375908425,email_279@gmail.com,merchant_name_333,medium,,0.4,1,1,False
61678y293zhzxg10h6941736,716325710471686,loan_1625002,2021-10-13 21:49:00,MXN,0.035,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,3912.22,2022-02-12 00:00:00,Venustiano Carranza,Ciudad de México,Social Media,True,2021-10-13 00:00:00,Tatiana Martinez,28,M,3327295331,email_1410@gmail.com,merchant_name_35,extra-large,,0.8,1,1,False
616684468z89zz87z7z32770,522186628800710,loan_2122774,2021-10-13 02:10:00,MXN,0.04,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,6277.27,2022-02-16 00:00:00,Tuxtla Gutiérrez,Chiapas,Social Media,True,2021-10-13 00:00:00,Kimberly Betancourt,48,M,3346087942,email_2633@gmail.com,merchant_name_2,medium,,1.0,1,1,False
6165y192ix8g7318gyxz49h8,716325710471686,loan_5836310,2021-10-12 12:10:00,MXN,0.035,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,6328.37,,Toluca,Estado de México,Social Media,True,2021-10-13 00:00:00,Brittany Rivera,52,M,3306290058,email_2410@gmail.com,merchant_name_35,extra-large,,0.1,1,1,False
616733gyg18g2i942zyy2x11,705065522569400,loan_0116346,2021-10-13 19:50:00,MXN,0.03,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,1751.27,2022-02-17 00:00:00,Monterrey,Nuevo León,Social Media,True,2021-10-13 00:00:00,Marlon Ochoa,62,H,3327088223,email_332@gmail.com,merchant_name_16,large,,0.8,1,1,False
6167153g5h88g35hhiii561x,706756246513214,loan_8392160,2021-10-13 12:31:00,MXN,0.055,7 Live,nan,4.0,0.8,2021-10-13 00:00:00,508.81,2021-12-17 00:00:00,Naucalpan de Juárez,Estado de México,Social Media,True,2021-10-13 00:00:00,Sara Lozano,47,M,3347745786,email_2847@gmail.com,merchant_name_64,large,,1.0,1,1,False
613i9i49620i6i05x3435x2h,726343209985222,loan_0042368,2021-10-13 00:50:00,MXN,0.055,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,2027.06,2022-01-27 00:00:00,Santa María Atzompa,Oaxaca,Social Media,True,2021-10-13 00:00:00,Kaylynn Nobles,34,M,3382461534,email_944@gmail.com,merchant_name_219,large,,0.4,1,1,False
61671xyii854xhx4x52y1x9g,645736429790794,loan_8690138,2021-10-13 13:10:00,MXN,0.045,7 Live,nan,8.0,0.8,2021-10-13 00:00:00,1876.83,2022-02-15 00:00:00,Centro,Tabasco,Social Media,True,2021-10-13 00:00:00,Belen Esparza,27,M,3321989599,email_584@gmail.com,merchant_name_61,small,,0.2,1,1,False
6167391yh7080hg07066h2h0,716325710471686,loan_7040104,2021-10-13 14:53:00,MXN,0.035,7 Live,nan,8.0,0.6,2021-10-13 00:00:00,4846.62,2022-01-13 00:00:00,Campeche,Campeche,Social Media,True,2021-10-13 00:00:00,Dominic Rowland,22,H,3335500748,email_2965@gmail.com,merchant_name_35,extra-large,,1.0,1,1,False
6166hi40i3z516x815h6x4xz,522186628800710,loan_6857958,2021-10-13 08:29:00,MXN,0.04,7 Live,nan,8.0,0.9,2021-10-13 00:00:00,6277.27,2021-12-14 00:00:00,Miguel Hidalgo,Ciudad de México,Social Media,True,2021-10-13 00:00:00,Rodolfo Rodriguez,58,H,3389258167,email_2542@gmail.com,merchant_name_2,medium,,0.3,1,1,False
610612h69y2852g46ggh994z,522186628800710,loan_4058870,2021-10-13 21:21:00,MXN,0.04,7 Live,nan,8.0,0.6,2021-10-13 00:00:00,3926.67,,Altamira,Tamaulipas,Social Media,True,2021-10-13 00:00:00,Cheyanne Garcia,39,M,3323648470,email_844@gmail.com,merchant_name_2,medium,,0.8,1,1,False
6166ig04x84zh9457zi421x7,469183175598082,loan_3452654,2021-10-13 10:28:00,MXN,0.05,7 Live,nan,1.0,0.4,2021-10-13 00:00:00,291.27,2021-11-02 00:00:00,Villa de Álvarez,Colima,Social Media,True,2021-10-13 00:00:00,Laura Camargo Carreon,61,M,3395266912,email_438@gmail.com,merchant_name_40,extra-large,,0.6,1,1,False
61672x81h6i23z9g369z3g04,522186628800710,loan_3890756,2021-10-13 14:17:00,MXN,0.04,7 Live,nan,8.0,0.6,2021-10-13 00:00:00,4788.215999999999,2022-01-31 00:00:00,Tijuana,Baja California,Social Media,True,2021-10-13 00:00:00,Marco Martinez,23,H,3397086374,email_1879@gmail.com,merchant_name_2,medium,,0.3,1,1,False
6150y69766084xg478yz3207,732810617039302,loan_5922170,2021-10-14 18:37:00,MXN,0.055,7 Live,nan,4.0,0.9,2021-10-14 00:00:00,918.49,2021-12-08 00:00:00,Santa Cruz Xoxocotlán,Oaxaca,Social Media,True,2021-10-14 00:00:00,Lexus Ramirez,30,M,3340787703,email_1351@gmail.com,merchant_name_21,extra-large,,0.5,1,1,False
615z3yx3564g0hg02i5x9297,726183834821532,loan_1609874,2021-10-14 18:33:00,MXN,0.043,7 Live,nan,8.0,0.8,2021-10-14 00:00:00,1005.648,2022-01-14 00:00:00,Uruapan,Michoacán de Ocampo,Social Media,True,2021-10-03 00:00:00,Cindy Kanakoqui,46,M,3396399589,email_2216@gmail.com,merchant_name_82,small,,0.9,1,2,True
6168i642250648ig1433h3xx,646419203762018,loan_4583870,2021-10-14 22:43:00,MXN,0.04,7 Live,nan,8.0,0.9,2021-10-14 00:00:00,1312.54,2022-02-16 00:00:00,San Nicolás de los Garza,Nuevo León,Social Media,True,2021-10-14 00:00:00,Matthew Hernandez,48,H,3329458301,email_1631@gmail.com,merchant_name_27,extra-large,,1.0,1,1,False
6168h9h594yz8xx739961z1z,522186628800710,loan_5660848,2021-10-14 20:31:00,MXN,0.04,7 Live,nan,8.0,0.6,2021-10-14 00:00:00,5867.74,2022-02-15 00:00:00,Tlalpan,Ciudad de México,Social Media,True,2021-10-14 00:00:00,Elena Garcia,63,M,3336466473,email_910@gmail.com,merchant_name_2,medium,,0.9,1,1,False
616894x959gz9z4588302659,716325710471686,loan_2511818,2021-10-14 15:36:00,MXN,0.035,7 Live,nan,8.0,0.8,2021-10-14 00:00:00,3503.416,2022-02-02 00:00:00,Cuautitlán Izcalli,Estado de México,Social Media,True,2021-10-14 00:00:00,Isabel Larose,58,M,3321119854,email_1778@gmail.com,merchant_name_35,extra-large,,0.2,1,1,False
6168x5z6h5437z9x22g9847g,716325710471686,loan_6091740,2021-10-14 21:25:00,MXN,0.035,7 Live,nan,8.0,0.8,2021-10-14 00:00:00,3912.22,2022-02-15 00:00:00,León,Guanajuato,Social Media,True,2021-10-14 00:00:00,Matthew Hamilton,58,H,3344274758,email_617@gmail.com,merchant_name_35,extra-large,,0.3,1,1,False
613y11i69856z4749i9y7h83,692733438338288,loan_8633116,2021-10-14 23:44:00,MXN,0.045,7 Live,nan,6.0,0.8,2021-10-14 00:00:00,850.4499999999999,2022-01-15 00:00:00,Río Blanco,Veracruz,Social Media,True,2021-10-14 00:00:00,Fernando Sanchez,21,H,3326739809,email_711@gmail.com,merchant_name_253,small,,0.8,1,1,False
6168yiihz590g32i17129y6z,522186628800710,loan_3991304,2021-10-14 19:49:00,MXN,0.04,7 Live,nan,12.0,0.5,2021-10-14 00:00:00,3853.67,,Torreón,Coahuila de Zaragoza,Social Media,True,2021-10-14 00:00:00,Brandyn Lopez Rodriguez,60,H,3382593479,email_2200@gmail.com,merchant_name_2,medium,,0.5,1,1,False
6167xig2xi6900z966660yzg,721890570415626,loan_3987372,2021-10-14 03:52:00,MXN,0.055,7 Live,nan,6.0,0.7,2021-10-14 00:00:00,488.22399999999993,,Reynosa,Tamaulipas,Social Media,True,2021-10-14 00:00:00,Jose Laureles,51,H,3397083718,email_1431@gmail.com,merchant_name_96,medium,,0.1,1,1,False
6168y5ig6gx1ig16212hyy48,522186628800710,loan_0720360,2021-10-14 19:06:00,MXN,0.04,7 Live,nan,8.0,0.6,2021-10-14 00:00:00,2846.27,,Veracruz,Veracruz,Social Media,True,2021-10-14 00:00:00,Marisol Cortez,61,M,3375804562,email_1531@gmail.com,merchant_name_2,medium,,0.2,1,1,False
61686hy4z109hhh4z4z72i73,748011781366890,loan_9818602,2021-10-14 12:49:00,MXN,0.0,7 Live,nan,8.0,0.8,2021-10-14 00:00:00,8540.34,2022-01-28 00:00:00,Umán,Yucatán,Social Media,True,2021-10-14 00:00:00,Ashley Alanis,53,M,3388436463,email_1346@gmail.com,merchant_name_15,medium,,0.6,1,1,False
60zh077i5yi108xi0hz6g5z0,522186628800710,loan_5332732,2021-10-14 15:30:00,MXN,0.04,7 Live,nan,8.0,0.8,2021-10-14 00:00:00,1239.54,2021-12-20 00:00:00,El Barrio de la Soledad,Oaxaca,Social Media,True,2021-10-14 00:00:00,Edith Gallegos,33,M,3392298757,email_2407@gmail.com,merchant_name_2,medium,,0.7,1,1,False
6168xz4359122976x1i057y5,559452600411028,loan_7700332,2021-10-14 21:41:00,MXN,0.04,7 Live,nan,6.0,0.8,2021-10-14 00:00:00,737.77,2022-01-17 00:00:00,León,Guanajuato,Social Media,True,2021-10-14 00:00:00,Natasha Guevara,34,M,3311606639,email_1625@gmail.com,merchant_name_90,extra-large,,0.3,1,1,False
5x5hzh30hz76ix4yi09yiyzh,732804669516220,loan_5178776,2021-10-14 19:41:00,MXN,0.0,7 Live,nan,6.0,0.9,2021-10-14 00:00:00,1879.86,2022-01-17 00:00:00,San Andrés Cholula,Puebla,Social Media,True,2021-10-14 00:00:00,Selene Segura,61,M,3385770370,email_2236@gmail.com,merchant_name_208,extra-large,,0.2,1,1,False
61682gxiii339gxh47x0gg89,716325710471686,loan_9057034,2021-10-14 08:09:00,MXN,0.035,7 Live,nan,6.0,0.8,2021-10-14 00:00:00,4437.82,2022-01-15 00:00:00,Cuernavaca,Morelos,Social Media,True,2021-10-14 00:00:00,Mireya Fuentes,28,M,3351990401,email_747@gmail.com,merchant_name_35,extra-large,,1.0,1,1,False
5g5x8x36z378x4i3983i667g,716325710471686,loan_4698230,2021-10-14 16:45:00,MXN,0.035,7 Live,nan,12.0,0.8,2021-10-14 00:00:00,3036.22,2022-01-19 00:00:00,Zamora,Michoacán de Ocampo,Social Media,True,2021-10-14 00:00:00,Daniel Crowther,57,H,3377165172,email_514@gmail.com,merchant_name_35,extra-large,,0.1,1,1,False
61684g8h6z0z4744yigzz303,609023284224044,loan_8927540,2021-10-14 10:23:00,MXN,0.05,7 Live,nan,8.0,0.7,2021-10-14 00:00:00,1822.08,,Ayapango,Estado de México,Social Media,True,2021-10-14 00:00:00,Celine Bresson,31,M,3358439271,email_773@gmail.com,merchant_name_247,extra-large,,0.2,1,1,False
6168g0zx4349xi6z0h831z39,670347892631930,loan_1853980,2021-10-14 17:35:00,MXN,0.055,7 Live,nan,6.0,0.7,2021-10-14 00:00:00,1533.0,2022-01-16 00:00:00,Soledad de Graciano Sánchez,San Luis Potosi,Social Media,True,2021-10-14 00:00:00,Carlos Diaz,59,H,3342155083,email_2971@gmail.com,merchant_name_170,small,,0.7,1,1,False
6159gixx51zx1593334301g1,726183834821532,loan_9187704,2021-10-14 19:52:00,MXN,0.043,7 Live,nan,8.0,0.7,2021-10-14 00:00:00,1105.1616,2022-02-16 00:00:00,Benito Juárez,Quintana Roo,Social Media,True,2021-10-14 00:00:00,Mary Jane Santoya,25,M,3342477010,email_1582@gmail.com,merchant_name_82,small,,0.3,1,1,False
60z91z47094z307g3h565612,716325710471686,loan_8900512,2021-10-14 18:18:00,MXN,0.035,7 Live,nan,12.0,0.9,2021-10-14 00:00:00,2882.77,2022-07-22 00:00:00,Huixquilucan,Estado de México,Social Media,True,2021-10-14 00:00:00,Miryea Perez,38,M,3389150938,email_2000@gmail.com,merchant_name_35,extra-large,,0.4,1,1,False
6169z74h0ihy91x4279y871h,716325710471686,loan_3905756,2021-10-15 11:14:00,MXN,0.035,7 Live,nan,6.0,0.8,2021-10-15 00:00:00,4963.42,2022-04-02 00:00:00,Oaxaca de Juárez,Oaxaca,Social Media,True,2021-10-15 00:00:00,Juan Holguin,36,H,3381978752,email_2456@gmail.com,merchant_name_35,extra-large,,0.3,1,1,False
6165i9x5x7ii06h5ixg1z0i1,728264805203146,loan_9027146,2021-10-15 17:51:00,MXN,0.048,7 Live,nan,8.0,0.8,2021-10-15 00:00:00,4814.5,2022-04-19 00:00:00,Tultitlán,Estado de México,Social Media,True,2021-10-15 00:00:00,Derrick Mendiola,65,H,3386087459,email_2305@gmail.com,merchant_name_479,extra-large,,0.8,1,1,False
61397y7i7z3563678g8z1h2i,629694525615482,loan_7791566,2021-10-15 19:50:00,MXN,0.055,7 Live,nan,8.0,0.8,2021-10-15 00:00:00,1853.2656,2022-02-15 00:00:00,Azcapotzalco,Ciudad de México,Social Media,True,2021-10-05 00:00:00,Ricardo Aragon,40,H,3302156790,email_435@gmail.com,merchant_name_445,medium,,0.7,1,2,True
6169g74g1719948x353938y5,716945251115144,loan_5181800,2021-10-15 13:41:00,MXN,0.04,7 Live,nan,4.0,0.7,2021-10-15 00:00:00,1401.1328,2021-12-15 00:00:00,Tlalpan,Ciudad de México,Social Media,True,2021-10-15 00:00:00,Rebeca Solano,45,M,3332932600,email_2017@gmail.com,merchant_name_10,small,,0.3,1,1,False
6169x51370y0xx8100gzzy1y,731966664353218,loan_6796990,2021-10-15 15:31:00,MXN,0.055,7 Live,nan,8.0,0.5,2021-10-15 00:00:00,1371.67,2022-01-31 00:00:00,Nuevo Laredo,Tamaulipas,Social Media,True,2021-10-15 00:00:00,Adam Gaylord,44,H,3365288074,email_2049@gmail.com,merchant_name_191,small,,1.0,1,1,False
616937hiixx359853y1zh810,712396771696964,loan_6781868,2021-10-15 10:07:00,MXN,0.055,7 Live,nan,1.0,0.8,2021-10-15 00:00:00,513.92,2021-10-30 00:00:00,García,Nuevo León,Social Media,True,2021-10-15 00:00:00,Laura Salais,48,M,3332408700,email_2406@gmail.com,merchant_name_616,large,,0.6,1,1,False
5hgzi11i60h2hgg76hxizy60,703110028993240,loan_4035212,2021-10-15 15:56:00,MXN,0.055,7 Live,nan,4.0,0.9,2021-10-15 00:00:00,459.24,2021-11-30 00:00:00,Tonalá,Jalisco,Social Media,True,2021-10-15 00:00:00,Sabrina Espinoza,57,M,3307027007,email_81@gmail.com,merchant_name_13,medium,,0.4,1,1,False
6169yg77x1x0755083144i06,738547476996328,loan_5737328,2021-10-15 13:42:00,MXN,0.053,8.2 Churn by merchant,nan,6.0,0.7,2021-10-15 00:00:00,781.07,2022-01-15 00:00:00,Centro,Tabasco,Social Media,True,2021-10-15 00:00:00,Joseline Montoya,53,M,3376583781,email_1207@gmail.com,merchant_name_188,large,,0.9,1,1,False
59734i0743y53g281hhhx6g8,716945251115144,loan_9187234,2021-10-15 17:44:00,MXN,0.04,7 Live,nan,8.0,0.7,2021-10-15 00:00:00,2462.96,,Tijuana,Baja California,Social Media,True,2021-10-15 00:00:00,Melissa Gonzalez-Villalobos,57,M,3380144658,email_1289@gmail.com,merchant_name_10,small,,0.8,1,1,False
6168x4z59yygg7149z4xy03y,666060668018770,loan_4556272,2021-10-15 21:17:00,MXN,0.055,7 Live,nan,4.0,0.9,2021-10-15 00:00:00,415.37,2021-10-30 00:00:00,Tecámac,Estado de México,Social Media,True,2021-10-15 00:00:00,Vicente Trujillo,21,H,3385613206,email_967@gmail.com,merchant_name_496,small,,0.1,1,1,False
616z1zi3h2ig7g667009g54y,726183834821532,loan_2899202,2021-10-15 19:21:00,MXN,0.043,7 Live,nan,8.0,0.6,2021-10-15 00:00:00,1067.3,2022-02-15 00:00:00,Montemorelos,Nuevo León,Social Media,True,2021-10-15 00:00:00,Chad Porta,25,H,3307314478,email_1915@gmail.com,merchant_name_82,small,,0.8,1,1,False
5ihgg3xy5xhxg2334hz29614,158823646240768,loan_2788508,2021-10-15 09:35:00,MXN,0.025,7 Live,nan,6.0,0.8,2021-10-15 00:00:00,1940.7634,2021-11-27 00:00:00,Tizayuca,Hidalgo,Social Media,True,2021-10-15 00:00:00,Jennifer Gonzales,52,M,3308694356,email_2435@gmail.com,merchant_name_18,medium,,0.3,1,1,False
6169x72799x1433xx74ih104,397210688954500,loan_7836156,2021-10-15 15:40:00,MXN,0.04,7 Live,nan,4.0,0.7,2021-10-15 00:00:00,449.68,2021-12-15 00:00:00,Ecatepec de Morelos,Estado de México,Social Media,True,2021-10-15 00:00:00,Richard Campbell,40,H,3326178853,email_1072@gmail.com,merchant_name_42,large,,0.8,1,1,False
616z52212zhi8g44izi49i9i,716945251115144,loan_7375380,2021-10-15 23:16:00,MXN,0.04,7 Live,nan,8.0,0.5,2021-10-15 00:00:00,1824.27,,Guasave,Sinaloa,Social Media,True,2021-10-15 00:00:00,Graciela Bachicha,19,M,3381877754,email_2878@gmail.com,merchant_name_10,small,,0.3,1,1,False
579ig10837i9ii9157g76139,397210688954500,loan_3971634,2021-10-15 11:51:00,MXN,0.04,7 Live,nan,8.0,0.7,2021-10-15 00:00:00,2106.4,,Hermosillo,Sonora,Social Media,True,2021-10-15 00:00:00,Angelique Ferrufino,36,M,3369052220,email_2424@gmail.com,merchant_name_42,large,,0.4,1,1,False
6159i70h9xx0y432gix66y24,522186628800710,loan_4399826,2021-10-15 22:56:00,MXN,0.04,7 Live,nan,12.0,0.8,2021-10-15 00:00:00,654.81,2022-02-10 00:00:00,Tonalá,Jalisco,Social Media,True,2021-10-03 00:00:00,Jesus Martinez,46,H,3362352715,email_165@gmail.com,merchant_name_2,medium,,0.6,1,2,True
616z53zi33gyxy8xiy3i58y8,690019564266228,loan_7906092,2021-10-15 23:23:00,MXN,0.055,8.1 Cancelled by Kueski,nan,8.0,0.5,2021-10-15 00:00:00,2546.24,2022-02-17 00:00:00,Reynosa,Tamaulipas,Social Media,True,2021-10-15 00:00:00,Brandon Sandoval,58,H,3308055741,email_854@gmail.com,merchant_name_626,medium,,0.9,1,1,False
615h12yigy18x161yx858xh4,518556995559856,loan_4700166,2021-10-15 19:49:00,MXN,0.045,7 Live,nan,4.0,0.8,2021-10-15 00:00:00,1757.43,2021-12-19 00:00:00,Celaya,Guanajuato,Social Media,True,2021-10-05 00:00:00,Carmen Chavez,25,M,3334377566,email_990@gmail.com,merchant_name_173,extra-large,,0.8,1,2,True
609xy019i387g1i5h25g4y55,692201583813350,loan_6177886,2021-10-15 14:31:00,MXN,0.055,7 Live,nan,4.0,0.8,2021-10-15 00:00:00,700.36,,Morelia,Michoacán de Ocampo,Social Media,True,2021-10-15 00:00:00,Juan Carrera,55,H,3327041264,email_56@gmail.com,merchant_name_34,small,,0.8,1,1,False
6169z6h476h2286hyh2xhz79,716325710471686,loan_5515776,2021-10-15 11:19:00,MXN,0.035,7 Live,nan,1.0,0.9,2021-10-15 00:00:00,3386.62,2021-10-22 00:00:00,Querétaro,Queretaro de Arteaga,Social Media,True,2021-10-15 00:00:00,Auden Mireles Castrellon,63,H,3377891102,email_454@gmail.com,merchant_name_35,extra-large,,0.3,1,1,False
5xiz45i522izi81g670i9y7g,522186628800710,loan_2705698,2021-10-16 18:09:00,MXN,0.04,7 Live,nan,8.0,0.5,2021-10-16 00:00:00,3904.77,,Jiutepec,Morelos,Social Media,True,2021-10-16 00:00:00,Christopher Mosqueda,64,H,3310519029,email_2380@gmail.com,merchant_name_2,medium,,0.9,1,1,False
615i3h20x61x60318i62717g,710935702676110,loan_0202508,2021-10-16 13:09:00,MXN,0.055,7 Live,nan,6.0,0.6,2021-10-16 00:00:00,1777.55,2021-12-28 00:00:00,Iztapalapa,Ciudad de México,Social Media,True,2021-10-07 00:00:00,Sydnee Lopez-Duran,62,M,3384602894,email_2962@gmail.com,merchant_name_157,extra-large,,0.6,1,2,True
6151429ii779y2yg02yy5z85,705065522569400,loan_3387340,2021-10-16 10:36:00,MXN,0.03,7 Live,nan,6.0,0.7,2021-10-16 00:00:00,436.54,2022-01-13 00:00:00,Cuautitlán Izcalli,Estado de México,Social Media,True,2021-10-16 00:00:00,Nicole Marquez,28,M,3324965378,email_1768@gmail.com,merchant_name_16,large,,0.1,1,1,False
616g62z8zi21z642413hg2ii,718185037046782,loan_5339084,2021-10-16 18:39:00,MXN,0.055,8.1 Cancelled by Kueski,nan,8.0,0.7,2021-10-16 00:00:00,1423.5,,Soledad de Graciano Sánchez,San Luis Potosi,Social Media,True,2021-10-16 00:00:00,Janese Trujillo,55,M,3379343795,email_1931@gmail.com,merchant_name_186,small,,0.4,1,1,False
616g3x4gg0032z3z7363i828,690019564266228,loan_3793950,2021-10-16 16:04:00,MXN,0.055,8.1 Cancelled by Kueski,nan,8.0,0.6,2021-10-16 00:00:00,920.9,,Gómez Palacio,Durango,Social Media,True,2021-10-16 00:00:00,Gabriel Butler,46,H,3348081446,email_1011@gmail.com,merchant_name_626,medium,,0.1,1,1,False
616yy77i017g0gy8gxx0x231,700766931401190,loan_2577992,2021-10-17 20:01:00,MXN,0.055,7 Live,nan,4.0,0.7,2021-10-17 00:00:00,816.87,2021-12-09 00:00:00,Guadalajara,Jalisco,Social Media,True,2021-10-17 00:00:00,Gabriela Hernandez Del Hoyo,64,M,3350409098,email_2606@gmail.com,merchant_name_543,extra-large,,0.1,1,1,False
615i57322162g7671g20h348,382069981323314,loan_5473498,2021-10-17 19:07:00,MXN,0.04,7 Live,nan,4.0,0.8,2021-10-17 00:00:00,558.01,2021-12-14 00:00:00,Benito Juárez,Quintana Roo,Social Media,True,2021-10-07 00:00:00,Karen Rodriguez,49,M,3375482748,email_1666@gmail.com,merchant_name_60,small,,0.8,1,2,True
616yx35617h990y8252z7yy0,522186628800710,loan_2747560,2021-10-17 22:00:00,MXN,0.04,7 Live,nan,12.0,0.7,2021-10-17 00:00:00,1240.27,,Texcoco,Estado de México,Social Media,True,2021-10-17 00:00:00,Hector Linares,30,H,3349185289,email_1710@gmail.com,merchant_name_2,medium,,0.4,1,1,False
60i8y6gi6170261xiz550z35,716325710471686,loan_2612804,2021-10-17 17:51:00,MXN,0.035,7 Live,nan,8.0,0.8,2021-10-17 00:00:00,3386.62,2022-01-15 00:00:00,San Andrés Cholula,Puebla,Social Media,True,2021-10-17 00:00:00,Sergio Miguel,38,H,3365155383,email_1307@gmail.com,merchant_name_35,extra-large,,0.6,1,1,False
60y6g392y5i2xi2926651561,675432932581792,loan_2820634,2021-10-17 20:22:00,MXN,0.055,7 Live,nan,4.0,0.9,2021-10-17 00:00:00,493.12,2021-12-14 00:00:00,Iztapalapa,Ciudad de México,Social Media,True,2021-10-17 00:00:00,Russell Bunner,64,H,3362775617,email_118@gmail.com,merchant_name_17,medium,,0.6,1,1,False
616y4999iz8gh24h20z5z729,522186628800710,loan_9319764,2021-10-17 11:04:00,MXN,0.04,7 Live,nan,6.0,0.6,2021-10-17 00:00:00,4377.81,2022-06-22 00:00:00,Nicolás Romero,Estado de México,Social Media,True,2021-10-17 00:00:00,Victor Gonzalez,41,H,3336295678,email_2572@gmail.com,merchant_name_2,medium,,0.8,1,1,False
615i7788z6yz52z847453y5i,692110298980874,loan_8094976,2021-10-17 00:05:00,MXN,0.055,7 Live,nan,8.0,0.7,2021-10-17 00:00:00,2486.38,,Coronango,Puebla,Social Media,True,2021-10-07 00:00:00,Ismael Bustos,52,H,3378691709,email_1063@gmail.com,merchant_name_346,medium,,0.7,1,2,True
616yg6x1xxy00964h79i2gh3,522186628800710,loan_4088148,2021-10-17 19:07:00,MXN,0.04,7 Live,nan,8.0,0.6,2021-10-17 00:00:00,2401.7,2022-02-03 00:00:00,Nicolás Romero,Estado de México,Social Media,True,2021-10-17 00:00:00,Yolanda Guerra,57,M,3305503580,email_920@gmail.com,merchant_name_2,medium,,0.7,1,1,False
616ggyi8337izyg15x1g72yy,726183834821532,loan_3739718,2021-10-17 10:28:00,MXN,0.043,7 Live,nan,8.0,0.7,2021-10-17 00:00:00,980.89,2022-02-15 00:00:00,San Nicolás de los Garza,Nuevo León,Social Media,True,2021-10-17 00:00:00,Isaac Marshall,37,H,3305949210,email_354@gmail.com,merchant_name_82,small,,0.2,1,1,False
5i60x442i706xy5031gyziyi,637163633123732,loan_6999244,2021-10-17 13:16:00,MXN,0.055,7 Live,nan,1.0,0.4,2021-10-17 00:00:00,1412.55,,Miguel Hidalgo,Ciudad de México,Social Media,True,2021-10-17 00:00:00,Justice Martinez,32,H,3305093998,email_88@gmail.com,merchant_name_368,small,,0.3,1,1,False
5i7i838x80y5gziy871y80i4,558781411107646,loan_4077804,2021-10-18 23:55:00,MXN,0.0649,8.1 Cancelled by Kueski,nan,4.0,0.9,2021-10-18 00:00:00,474.49,2021-11-08 00:00:00,El Carmen,Nuevo León,Social Media,True,2021-10-18 00:00:00,Gisell Fernandez,32,M,3376395590,email_2516@gmail.com,merchant_name_280,small,,0.9,1,1,False
616hii553h3297075z46z0z3,522186628800710,loan_9296426,2021-10-18 18:12:00,MXN,0.04,7 Live,nan,8.0,0.9,2021-10-18 00:00:00,3576.27,2022-02-15 00:00:00,Veracruz,Veracruz,Social Media,True,2021-10-18 00:00:00,Jesus Gasca,43,H,3356630590,email_2656@gmail.com,merchant_name_2,medium,,1.0,1,1,False
